"id","nome","Municipio","Classificação.autora","UF","decimallon","decimallat"
"2892","Leopoldo 7 ","Pinhal da Serra","Proto_Je","RS",-51.1795, -27.823
"2893","Darci Grazziotin","Bom Jesus","Proto_Je","RS",-50.4241, -28.6734
"2894","Morro da Formiga","Taquara","Proto_Je","RS",-50.7903, -29.6428
"2896","Galheta IV","(copiado","Proto_Je","(copiado",-48.7888, -28.5551
"2899","Colonia Concordia","Soriano","RP_GM","URG",-58.3486, -33.6208
"2900","El Cerro","Soriano","RP_GM","URG",-58.1369, -33.2615
"2901","Arroyo Negro","Paysandú","RP_GM","URG",-58.18886, -32.48799
"2903","Roman","Río Negro","RP_GM","URG",-58.08544, -32.83922
"2904","Pinguino","Río Negro","RP_GM","URG",-58.05291, -32.87991
"2905","La Yeguada","Río Negro","RP_GM","URG",-58.0412, -32.98644
"2906","Campo Morgan1 SO01","Soriano","RP_GM","URG",-58.34875, -33.3647
"2908","Estructura monticular Cañada Saldaña","S_I","RP_GM","URG",-58.39138889, -33.70444444
"2909","Punta Pereira","S_I","RP_GM","URG",-58.17611111, -34.16888889
"2910","Isla del Medio y-71","S_I","RP_GM","URG",-58.10666667, -33.37722222
"2911","Isla de Arriba y-57","S_I","RP_GM","URG",-57.97124, -31.37789
"2912","Aruera","S_I","RP_GM","URG",-57.49111111, -31.35972222
"2913","Itacoara","Joinville","Sambaqui","SC",-48.86158838, -26.40296055
"2914","Sambaqui Morro do Ouro","Joinville","Sambaqui","SC",-48.827155, -26.31437118
"2915","Sambaqui Forte Marechal Luz ","São Francisco do Sul","Sambaqui","SC",-48.53227547, -26.16548693
"2916","Sambaqui Ilhota 2","Ilhota","Sambaqui","SC",-48.82176827, -26.87088118
"2917","Sambaqui Balsinha I","Laguna","Sambaqui","SC",-48.801474, -28.359889
"2918","Pantano do Sul I","Florianópolis","Sambaqui","SC",-48.51, -27.78
"2924","Fazenda dos Búfalos","Balneário Barra do Sul","Sambaqui","SC",-48.64721126, -26.46444077
"2925","Costeira","Balneário Barra do Sul","Sambaqui","SC",-48.63736933, -26.45686001
"2926","Sobral 1","Balneário Barra do Sul","Sambaqui","SC",-48.611185, -26.46735305
"2928","Lagoa de Fora II","Balneário Gaivota","Sambaqui","SC",-49.61149155, -29.12766705
"2929","Picarras 1","Balneário Piçarras","Sambaqui","SC",-48.68455729, -26.76014421
"2930","Rio Itapocu","Barra Velha","Sambaqui","SC",-48.72048266, -26.60170753
"2931","Areias de Baixo II","Biguaçu","Sambaqui","SC",-48.605867, -27.400035
"2932","Sambaqui da Rua 13","Bombinhas","Sambaqui","SC",-48.50661439, -27.14431149
"2934","Ponta do Sambaqui","Florianópolis","Sambaqui","SC",-48.53848094, -27.49085271
"2935","Carianos II","Florianópolis","Sambaqui","SC",-48.53372783, -27.66547119
"2936","Ponta do Lessa I","Florianópolis","Sambaqui","SC",-48.526963, -27.57237027
"2937","Saco Grande I","Florianópolis","Sambaqui","SC",-48.51279694, -27.55399003
"2938","Jurerê IV","Florianópolis","Sambaqui","SC",-48.50633659, -27.45850101
"2941","Campo de Jurerê I","Florianópolis","Sambaqui","SC",-48.49664317, -27.45372528
"2942","Rio Tavares IV","Florianópolis","Sambaqui","SC",-48.4876965, -27.65457574
"2943","Ratones I","Florianópolis","Sambaqui","SC",-48.48298344, -27.49755608
"2945","Ratones V (ocorrência A","Florianópolis","Sambaqui","SC",-48.47005571, -27.50403452
"2947","Ratones IV","Florianópolis","Sambaqui","SC",-48.46816788, -27.49102528
"2949","Canasvieiras I","Florianópolis","Sambaqui","SC",-48.46306022, -27.44282224
"2950","Vargem Pequena I","Florianópolis","Sambaqui","SC",-48.45806001, -27.47914733
"2951","Vargem do Bom Jesus II","Florianópolis","Sambaqui","SC",-48.43594243, -27.4447527
"2954","Sao Joao do Rio Vermelho I","Florianópolis","Sambaqui","SC",-48.4242194, -27.51133143
"2955","Residencial Pedra Branca II","Garopaba","Sambaqui","SC",-48.64837, -28.046638
"2957","Encosta da Lagoa","Garopaba","Sambaqui","SC",-48.62900244, -28.04959836
"2958","Capao de Garopaba","Garopaba","Sambaqui","SC",-48.62842706, -28.08227828
"2959","Nova Bremen","Ibirama","Sambaqui","SC",-49.584022, -27.046629
"2960","Sambaqui da Lagoa dos Freitas II","Içara","Sambaqui","SC",-49.219351, -28.806643
"2961","Sambaqui Ilha dos Pereira","Imaruí","Sambaqui","SC",-48.73882415, -28.27090372
"2962","Itaiópolis I","Itaiópolis","Sambaqui","SC",-49.81057655, -26.49655473
"2963","Sambaqui Volta Velha I","Itapoá","Sambaqui","SC",-48.65256066, -26.09711221
"2964","Jaguaruna V","Itapoá","Sambaqui","SC",-48.62783546, -26.15778925
"2965","Rio Inferninho","Itapoá","Sambaqui","SC",-48.6227298, -26.14491682
"2969","Jaguaruna VI","Itapoá","Sambaqui","SC",-48.61717215, -26.18188417
"2970","Morro Grande I (atualizacao CNSA SC00666","Jaguaruna","Sambaqui","SC",-49.084822, -28.697285
"2972","Sambaqui da Amizade","Jaguaruna","Sambaqui","SC",-49.00337422, -28.56143827
"2976","Garopaba do Sul I","Jaguaruna","Sambaqui","SC",-48.8929, -28.625531
"2977","Ribeirao do Cubatao","Joinville","Sambaqui","SC",-48.80614857, -26.20178325
"2978","Sambaqui Cabecuda 01","Laguna","Sambaqui","SC",-48.83023124, -28.38557463
"2980","Estreito","Laguna","Sambaqui","SC",-48.75922999, -28.37423278
"2981","Ponta do Maruim","Palhoça","Sambaqui","SC",-48.65722222, -27.62944444
"2982","Massiambu-02","Palhoça","Sambaqui","SC",-48.64030525, -27.86682408
"2984","Perequê II","Porto Belo","Sambaqui","SC",-48.60612, -27.1606
"2985","Sambaqui Ilha Joao da Cunha","Porto Belo","Sambaqui","SC",-48.53995905, -27.13654125
"2986","Sambaqui do Portinho II","São Francisco do Sul","Sambaqui","SC",-48.61431031, -26.24266211
"2988","Ribeira VIII","São Francisco do Sul","Sambaqui","SC",-48.70991787, -26.30665277
"2991","Praia do Pereira","São Francisco do Sul","Sambaqui","SC",-48.67901461, -26.28563305
"2995","Ilha Araújo de Dentro","São Francisco do Sul","Sambaqui","SC",-48.66165913, -26.270433
"2997","Porto do Rei II","São Francisco do Sul","Sambaqui","SC",-48.61515, -26.398025
"2998","Tapera IX","São Francisco do Sul","Sambaqui","SC",-48.61493765, -26.28239796
"3002","Sambaqui Praia do Ervino II","São Francisco do Sul","Sambaqui","SC",-48.59765894, -26.41615174
"3005","Sambaqui Praia Grande S2","São Francisco do Sul","Sambaqui","SC",-48.578576, -26.373929
"3006","Praia Grande III","São Francisco do Sul","Sambaqui","SC",-48.572259, -26.366034
"3007","Sambaqui da Ilha da Casca","São José do Cerrito","Sambaqui","SC",-48.632295, -27.644201
"3008","Sambaqui da Ponta do Cubiculo","Treze de Maio","Sambaqui","SC",-49.06265265, -28.56323857
"3010","Sambaqui das Abelhas","Tubarão","Sambaqui","SC",-49.05199392, -28.54260213
"3011","Sambaqui da Ponta do Simao","Tubarão","Sambaqui","SC",-49.04627467, -28.53078911
"3012","SC-formigao-01","Tubarão","Sambaqui","SC",-49.04277627, -28.49723457
"3013","Monte Castelo II","Tubarão","Sambaqui","SC",-49.027963, -28.514621
"3014","SC TUB 32","Tubarão","Sambaqui","SC",-49.027105, -28.503946
"3015","Congonhas I","Tubarão","Sambaqui","SC",-49.008501, -28.524727
"3016","Congonhas IV","Tubarão","Sambaqui","SC",-48.98035873, -28.5083396
"3017","Sambaqui Rio Pinheiros II","Balneário Barra do Sul","Sambaqui","SC",-48.63538242, -26.42309801
"3018","Sambaqui Conquista B","Araquari","Sambaqui","SC",-48.67198375, -26.41181323
"3021","Sambaqui Rio Comprido I","Joinville","Sambaqui","SC",-48.80717366, -26.27617809
"3022","Figueirinha 5","Jaguaruna","Sambaqui","SC",-48.98819208, -28.66359661
"3023","Figueirinha 3","Jaguaruna","Sambaqui","SC",-48.9738861, -28.66325692
"3028","Sambaqui Gaspar","Gaspar","Sambaqui","SC",-48.916667, -26.966667
"3032","Sambaqui Tavares III","Florianópolis","Sambaqui","SC",-48.5, -27.66
"3034","Sambaqui Samambaia","Imaruí","Sambaqui","SC",-48.86888889, -28.3175
"3035","Sambaqui Garopaba","Jaguaruna","Sambaqui","SC",-48.88472222, -28.61805556
"3036","Sambaqui Palmital","Joinville","Sambaqui","SC",-48.80222222, -26.13416667
"3037","Sambaqui Ponta das Almas","Florianópolis","Sambaqui","SC",-48.4593447, -27.59526699
"3038","Sambaqui Espinheiros I","Joinville","Sambaqui","SC",-48.843889, -26.301389
"3039","Encantada 1 (Emideo","Jaguaruna","Sambaqui","SC",-48.91567338, -28.624045
"3041","Sambaqui Praia Grande ","São Francisco do Sul","Sambaqui","SC",-48.42, -27.53
"3042","Sambaqui Caieira","Laguna","Sambaqui","SC",-48.7675, -28.45
"3043","Sambaqui Carnica I","Laguna","Sambaqui","SC",-48.80222222, -28.53444444
"3046","Sambaqui Ilhota","Ilhota","Sambaqui","SC",-48.799256, -26.873637
"3047","Sambaqui Cabecudas","Laguna","Sambaqui","SC",-48.8293593, -28.428339
"3048","Areias Pequenhas","Araquari","Sambaqui","SC",-48.68886374, -26.36491395
"3049","Sambaqui Pernambuco","Balneário Barra do Sul","Sambaqui","SC",-48.66802778, -26.38126294
"3051","Sambaqui Rio Bacuruiuma I","Joinville","Sambaqui","SC",-48.8033353, -26.14533956
"3052","Sambaqui Lagoa do Saguacu","Joinville","Sambaqui","SC",-48.79548427, -26.30720883
"3053","Sambaqui ilha dos Espinheiros II","Joinville","Sambaqui","SC",-48.77894972, -26.29153836
"3054","Sambaqui Bupeva VII","São Francisco do Sul","Sambaqui","SC",-48.60793851, -26.44253139
"3056","Sambqaui Rua Guaira","Joinville","Sambaqui","SC",-48.80853235, -26.25181198
"3058","Sambaqui Cubatao I","Joinville","Sambaqui","SC",-48.77206156, -26.22229729
"3059","Sambaqui Tiburtius","Joinville","Sambaqui","SC",-48.79813405, -26.16776986
"3061","Sambaqui Cubatao III","Joinville","Sambaqui","SC",-48.7818647, -26.20453346
"3064","Arroio da Cruz I","Jaguaruna","Sambaqui","SC",-49.0815, -28.7213
"3065","Sambaqui Capivari I","Capivari de Baixo","Sambaqui","SC",-48.961111, -28.452587
"3066","Sambaqui Canto da Lagoa II","Florianópolis","Sambaqui","SC",-49.11, -28.407
"3067","Sambaqui Canto da Lagoa I","Florianópolis","Sambaqui","SC",-48.48, -27.63
"3068","Ilhotinha","Gravatal","Sambaqui","SC",-48.96453303, -28.396531
"3069","Sambaqui Morro Azul","Jaguaruna","Sambaqui","SC",-49.05564331, -28.610332
"3070","Jaguaruna 1","Jaguaruna","Sambaqui","SC",-49.02151902, -28.603326
"3071","Porto Viera 1","Jaguaruna","Sambaqui","SC",-49.00133967, -28.583105
"3072","Jabuticabeira","Jaguaruna","Sambaqui","SC",-48.98266567, -28.561524
"3073","Jabuticabeira II","Jaguaruna","Sambaqui","SC",-48.96030359, -28.578976
"3075","Santa Marta 1","Laguna","Sambaqui","SC",-48.83061686, -28.591422
"3077","Galheta 3","Laguna","Sambaqui","SC",-48.79642441, -28.544683
"3078","Lagoa dos Bichos I","Laguna","Sambaqui","SC",-48.79037848, -28.536693
"3084","Ribeirao Pequeno","Ribeirao Pequeno","Sambaqui","SC",-48.89167232, -28.513319
"3085","Rio Caipora","São Gabriel","Sambaqui","SC",-49.0988309, -28.559512
"3086","Lajeado 1","Tubarão","Sambaqui","SC",-49.07480507, -28.543045
"3087","Cubiculo I","Tubarão","Sambaqui","SC",-49.0628319, -28.551777
"3090","Sambaqui Congonhas","Tubarão","Sambaqui","SC",-49.00813624, -28.513697
"3095","Mato Alto 2","Tubarão","Sambaqui","SC",-48.97065944, -28.518193
"3097","Morrote","Tubarão","Sambaqui","SC",-48.96244642, -28.5362
"3100","Sambaqui Cubataozinho","Joinville","Sambaqui","SC",-48.78244529, -26.22245792
"3102","Sambaqui Ponta das Palmas","Joinville","Sambaqui","SC",-48.76156683, -26.20284699
"3105","Sambaqui Pereque de Praia Grande","São Francisco do Sul","Sambaqui","SC",-48.6066307, -26.40345127
"3113","Sambaqui Praia Grande V","São Francisco do Sul","Sambaqui","SC",-48.56490441, -26.34696684
"3114","Sambaqui Praia Grande VI","São Francisco do Sul","Sambaqui","SC",-48.56290346, -26.33060757
"3115","Sambaqui Praia Grande VIII","São Francisco do Sul","Sambaqui","SC",-48.56231049, -26.31780079
"3119","Sambaqui Lagoa do Acarai I","São Francisco do Sul","Sambaqui","SC",-48.54667638, -26.28940489
"3123","Sambaqui Lagoa do Acarai V (S11","São Francisco do Sul","Sambaqui","SC",-48.54137927, -26.28139075
"3128","Santa Marta 5","Laguna","Sambaqui","SC",-48.83679667, -28.582186
"3130","Santa Marta 3","Laguna","Sambaqui","SC",-48.82275466, -28.584017
"3131","Sambaqui Costeira","Balneário Barra do Sul","Sambaqui","SC",-48.63090127, -26.4388169
"3132","Sambaqui Espinheiros II","Joinville","Sambaqui","SC",-48.79277994, -26.28398099
"3134","Sambaqui Porto do Rio Vermelho I","Florianópolis","Sambaqui","SC",-48.42, -27.52
"3136","Sambaqui Sereia do Mar","Arroio do Sal","Sambaqui","RS",-49.90921107, -29.57763655
"3137","Sambaqui do Camping","Capão da Canoa","Sambaqui","RS",-49.95205549, -29.63155931
"3139","Sambaqui da Dorva","Três Cachoeiras","Sambaqui","RS",-49.8791484, -29.424919
"3145","Rondinha","Arroio do Sal","Sambaqui","RS",-49.86744044, -29.5258302
"3154","Arroio Seco 3","Arroio do Sal","Sambaqui","RS",-49.82414732, -29.4611252
"3158","Serra Azul 3","Arroio do Sal","Sambaqui","RS",-49.81819788, -29.45218352
"3166","RS-LC-14 Capao da Marca A","Tavares","Sambaqui","RS",-51.1678958, -31.33076285
"3168","RS-LC-17 Farol da Marca B","Tavares","Sambaqui","RS",-51.16353814, -31.31671605
"3170","RS-LC-20 Campo da Honra B","Tavares","Sambaqui","RS",-51.16057892, -31.30341244
"3175","Sambaqui do Recreio","Torres","Sambaqui","RS",-49.7862024, -29.4115967
