"id","nome","Municipio","Classificação.autora","UF","decimallon","decimallat"
"412","Rio do Meio","Florianópolis","Proto_Je","SC",-48.49655812, -27.43778908
"413","Sao Joaquim","São Joaquim","Proto_Je","SC",-49.94, -28.31
"414","Ponta do Costao do Ilhote","Laguna","Proto_Je","SC",-48.8374, -28.5999
"417","Valmor Baggio 1","Campo Belo do Sul","Proto_Je","SC",-50.77559756, -27.70321657
"418","SC-AB-48","Abdon Batista","Proto_Je","SC",-51.1199, -27.615
"419","SC-AB-96","Abdon Batista","Proto_Je","SC",-51.0486, -27.6319
"420","SC-AB-95","Abdon Batista","Proto_Je","SC",-51.0202, -27.6317
"423","SC-AG-40","Anita Garibaldi","Proto_Je","SC",-51.1479, -27.6246
"424","SC-AG-76","Anita Garibaldi","Proto_Je","SC",-51.0902, -27.6389
"426","SC-AG-75","Anita Garibaldi","Proto_Je","SC",-51.0662, -27.6601
"427","SC-AG-18","Anita Garibaldi","Proto_Je","SC",-51.0479, -27.6566
"429","SC-AG-12","Anita Garibaldi","Proto_Je","SC",-51.0229, -27.6618
"430","SC-CR-06","São José do Cerrito","Proto_Je","SC",-51.2058, -27.6425
"431","SC-AB-04","Abdon Batista","Proto_Je","SC",-51.1412, -27.6001
"432","Santa Barbara","Bom Jardim da Serra","Proto_Je","SC",-49.62640127, -28.19897606
"433","Gruta do Ribeirao Herta - SC-VI-16","Ibirama","Proto_Je","SC",-49.57, -27.07
"434","SC-RA-01","São Joaquim","Proto_Je","SC",-49.9369, -28.2933
"438","Operario","Ibirama","Proto_Je","SC",-49.51178456, -27.04237165
"440","RS-T-123","Arvorezinha","Proto_Je","RS",-52.2384, -28.8514
"441","RS-T-130","Arvorezinha","Proto_Je","RS",-52.1026, -28.8858
"442","RS-T-126","Itapuca","Proto_Je","RS",-52.2551, -28.8139
"443","Boa Vista 2","Porto Lucena","Proto_Je","RS",-54.966667, -27.766667
"444","Sapateiro 3 / Mangueira Nova-1 (Sapateiro 3","Bom Jesus","Proto_Je","RS",-50.1, -28.6
"445","Passo da Cadeia","Bom Jesus","Proto_Je","RS",-50.094444, -28.483333
"446","Fazenda Sao Marcos","Esmeralda","Proto_Je","RS",-51.2, -29.166667
"447","Tres_Arvores","Passo Fundo","Proto_Je","RS",-52.483333, -28.166667
"448","Bugres-1","São Francisco do Sul","Proto_Je","RS",-50.35, -29.3
"449","Fazenda Carvalho 2","São José dos Ausentes","Proto_Je","RS",-49.880278, -28.496667
"450","RS - A - 29","Vacaria","Proto_Je","RS",-50.92920781, -28.68175434
"452","RS - A - 27","Vacaria","Proto_Je","RS",-50.93628475, -28.67507833
"453","Matematico","São José do Cerrito","Proto_Je","RS",-50.15, -28.8
"454","Leonardo Boeira Silveira ","Caxias do Sul","Proto_Je","RS",-51.033, -29.0779
"455","Camboim 1","Arroio do Sal","Proto_Je","RS",-49.87578398, -29.52049167
"457","Jardim Olivia 3","Arroio do Sal","Proto_Je","RS",-49.86239635, -29.51357342
"458","Balneario Atlantico 1","Arroio do Sal","Proto_Je","RS",-49.84441969, -29.48121052
"463","Torres Sul 5","Arroio do Sal","Proto_Je","RS",-49.81772964, -29.44454476
"467","Sitio Schaefer","Barão","Proto_Je","RS",-51.48317073, -29.35802747
"468","RS - P - 61","Bom Jesus","Proto_Je","RS",-50.69727821, -28.32631594
"471","RS - P - 55","Bom Jesus","Proto_Je","RS",-50.6798979, -28.33556482
"474","RS - P - 51","Bom Jesus","Proto_Je","RS",-50.66972715, -28.33856454
"475","RS - P - 72","Bom Jesus","Proto_Je","RS",-50.30648334, -28.43843274
"477","RS - P - 62","Bom Jesus","Proto_Je","RS",-50.29260287, -28.45264094
"479","Prainha 2","Bom Jesus","Proto_Je","RS",-50.28333333, -28.46333333
"482","RS - P - 64","Bom Jesus","Proto_Je","RS",-50.27567192, -28.45677617
"483","RS - P - 67","Bom Jesus","Proto_Je","RS",-50.26533361, -28.45561953
"484","RS - P - 70","Bom Jesus","Proto_Je","RS",-50.24788418, -28.43033187
"485","Agenor Valim I","Cambará do Sul","Proto_Je","RS",-50.2072185, -29.1276012
"486","Rubem Carvalho I","Cambará do Sul","Proto_Je","RS",-50.18806203, -29.13890356
"487","Estrada da Serra Geral (Cambara","Cambará do Sul","Proto_Je","RS",-50.18273546, -29.0844665
"489","Butia","Cambará do Sul","Proto_Je","RS",-50.17923112, -28.83341818
"490","Ervino Bassani I","Cambará do Sul","Proto_Je","RS",-50.17178658, -29.00680798
"491","Manoel Francisco Weber","Cambará do Sul","Proto_Je","RS",-50.16394505, -29.07020801
"492","Aloise Emerich","Cambará do Sul","Proto_Je","RS",-50.13771478, -29.06187413
"493","Varzinha","Cambará do Sul","Proto_Je","RS",-50.11631382, -28.87380736
"494","Romario Jose Cardoso da Silva","Cambará do Sul","Proto_Je","RS",-50.08959772, -29.1087314
"495","Ernani Lima","Cambará do Sul","Proto_Je","RS",-50.04916513, -29.10680824
"496","Estrada Parque  Aparados da Serra.","Cambará do Sul","Proto_Je","RS",-50.04872172, -29.15610035
"497","Parque Nacional da Serra Geral I","Cambará do Sul","Proto_Je","RS",-50.03289153, -29.16888383
"498","Parque Nacional da Serra Geral II","Cambará do Sul","Proto_Je","RS",-50.01927863, -29.16329761
"499","Toca Santa","Caxias do Sul","Proto_Je","RS",-50.99091868, -28.90262138
"500","RS-EG-10","Erval Grande","Proto_Je","RS",-52.68498721, -27.28891193
"503","RS-EG-11","Erval Grande","Proto_Je","RS",-52.67353713, -27.2994293
"505","RS-EG-03","Erval Grande","Proto_Je","RS",-52.66150997, -27.30119744
"509","RS-EG-01","Erval Grande","Proto_Je","RS",-52.65085158, -27.30809323
"510","RS-FA-50","Faxinalzinho","Proto_Je","RS",-52.74077739, -27.32351931
"515","RS-FA-39","Faxinalzinho","Proto_Je","RS",-52.73045845, -27.31823203
"519","RS-FA-42","Faxinalzinho","Proto_Je","RS",-52.72592153, -27.328036
"522","RS-FA-36","Faxinalzinho","Proto_Je","RS",-52.71915579, -27.32116955
"529","RS-FA-30","Faxinalzinho","Proto_Je","RS",-52.70957427, -27.3243559
"530","RS-FA-23","Faxinalzinho","Proto_Je","RS",-52.70900578, -27.3110046
"539","RS-FA-21","Faxinalzinho","Proto_Je","RS",-52.69426411, -27.30107508
"542","RS-FA-11","Faxinalzinho","Proto_Je","RS",-52.68813272, -27.31252191
"548","RS-FA-13","Faxinalzinho","Proto_Je","RS",-52.67990337, -27.32029311
"553","RS-FA-07","Faxinalzinho","Proto_Je","RS",-52.67403017, -27.30872013
"561","Olmirio Silveira","Herveiras","Proto_Je","RS",-52.6510479, -29.48032749
"562","RST 100","Ilópolis","Proto_Je","RS",-52.14907509, -28.89107845
"563","RS-I-99: Ponta Leste","Itaqui","Proto_Je","RS",-56.76666667, -29.38333333
"564","MAESA","Machadinho","Proto_Je","RS",-51.76827944, -27.51935712
"567","Valmir da Silva","Machadinho","Proto_Je","RS",-51.75439475, -27.51749222
"569","RGE","Machadinho","Proto_Je","RS",-51.73450812, -27.52200408
"571","Guto","Machadinho","Proto_Je","RS",-51.71187257, -27.52132737
"572","Venturino Rech","Machadinho","Proto_Je","RS",-51.68583619, -27.52084433
"574","Joao Padron Torre II","Machadinho","Proto_Je","RS",-51.663673, -27.5211956
"578","RS-NO-186","Nonoai","Proto_Je","RS",-52.7971934, -27.20909974
"581","RS-NO-193","Nonoai","Proto_Je","RS",-52.79671168, -27.22185926
"584","RS-NO-225","Nonoai","Proto_Je","RS",-52.7942344, -27.26379731
"587","RS-NO-216","Nonoai","Proto_Je","RS",-52.79382874, -27.27564419
"594","RS-NO-215","Nonoai","Proto_Je","RS",-52.79175745, -27.24537153
"605","RS-NO-221","Nonoai","Proto_Je","RS",-52.78786054, -27.25553917
"607","RS-NO-180","Nonoai","Proto_Je","RS",-52.78702114, -27.21247913
"611","RS-NO-198","Nonoai","Proto_Je","RS",-52.78561382, -27.22298499
"619","RS-NO-208","Nonoai","Proto_Je","RS",-52.78214554, -27.23469945
"629","RS-NO-164","Nonoai","Proto_Je","RS",-52.77757317, -27.2163721
"637","RS-NO-131","Nonoai","Proto_Je","RS",-52.77459059, -27.25174577
"640","RS-NO-146","Nonoai","Proto_Je","RS",-52.77311816, -27.24168267
"645","RS-NO-151","Nonoai","Proto_Je","RS",-52.77120663, -27.22873684
"655","RS-NO-158","Nonoai","Proto_Je","RS",-52.76685491, -27.21338477
"659","RS-NO-128","Nonoai","Proto_Je","RS",-52.76619161, -27.25962319
"673","RS-NO-05","Nonoai","Proto_Je","RS",-52.75767207, -27.32341609
"674","RS-NO-120","Nonoai","Proto_Je","RS",-52.75765426, -27.2652003
"676","RS-NO-113","Nonoai","Proto_Je","RS",-52.75714425, -27.27836628
"695","RS-NO-94","Nonoai","Proto_Je","RS",-52.74545612, -27.28644906
"700","RS-NO-89","Nonoai","Proto_Je","RS",-52.74288689, -27.27420325
"702","RS-NO-03","Nonoai","Proto_Je","RS",-52.74226789, -27.3328875
"714","RS-NO-22","Nonoai","Proto_Je","RS",-52.73624097, -27.30865615
"717","RS-NO-71","Nonoai","Proto_Je","RS",-52.73521255, -27.26395506
"721","RS-NO-104","Nonoai","Proto_Je","RS",-52.73357622, -27.27995384
"738","RS-NO-87","Nonoai","Proto_Je","RS",-52.72839892, -27.28966376
"740","RS-NO-76","Nonoai","Proto_Je","RS",-52.72769323, -27.25188125
"751","RS-NO-54","Nonoai","Proto_Je","RS",-52.7200584, -27.25844685
"764","RS-NO-31","Nonoai","Proto_Je","RS",-52.71379362, -27.28787589
"767","RS-NO-41","Nonoai","Proto_Je","RS",-52.71263834, -27.27512745
"778","RS-NO-01","Nonoai","Proto_Je","RS",-52.69851973, -27.32774004
"779","RS - LC - 88","Palmares do Sul","Proto_Je","RS",-50.3635, -30.35533333
"780","Lagoa da Porteira 1 ","Palmares do Sul","Proto_Je","RS",-50.33166667, -30.38416667
"782","RS - LC - 84","Palmares do Sul","Proto_Je","RS",-50.32233333, -30.39016667
"783","Torre 60 e 61","Parobé","Proto_Je","RS",-50.81784757, -29.66443639
"785","RS - PE - 50","Pinhal da Serra","Proto_Je","RS",-51.19303009, -27.84106064
"786","RS - PE - 46","Pinhal da Serra","Proto_Je","RS",-51.18917079, -27.82927609
"787","RS - PE - 42","Pinhal da Serra","Proto_Je","RS",-51.16962602, -27.84418782
"788","RS - PE - 51","Pinhal da Serra","Proto_Je","RS",-51.14921876, -27.84881541
"789","RS-RI-79","Rio dos Índios","Proto_Je","RS",-52.91052652, -27.22858413
"790","RS-RI-104","Rio dos Índios","Proto_Je","RS",-52.85293699, -27.22312136
"791","RS-RI-105","Rio dos Índios","Proto_Je","RS",-52.84541859, -27.21535033
"794","RS-RI-101","Rio dos Índios","Proto_Je","RS",-52.84126019, -27.22399741
"807","RS-RI-56","Rio dos Índios","Proto_Je","RS",-52.83306043, -27.21464613
"809","RS-RI-92","Rio dos Índios","Proto_Je","RS",-52.83091837, -27.23860103
"813","RS-RI-77","Rio dos Índios","Proto_Je","RS",-52.82300883, -27.23282856
"814","RS-RI-68","Rio dos Índios","Proto_Je","RS",-52.82120027, -27.21351918
"815","RS-RI-71","Rio dos Índios","Proto_Je","RS",-52.82095868, -27.25202565
"826","RS-RI-63","Rio dos Índios","Proto_Je","RS",-52.80986207, -27.20907205
"827","RS-RI-33","Rio dos Índios","Proto_Je","RS",-52.80749817, -27.23147723
"828","RS-RI-12","Rio dos Índios","Proto_Je","RS",-52.80676803, -27.24753428
"830","RS-RI-60","Rio dos Índios","Proto_Je","RS",-52.80567447, -27.21732141
"833","RS-RI-02","Rio dos Índios","Proto_Je","RS",-52.8048377, -27.26745171
"859","RS-RI-30","Rio dos Índios","Proto_Je","RS",-52.7978114, -27.23438185
